6128,Ultimate Power (2006) #4,4,63814,30,"As the Fantastic Four's leader Reed Richards languishes in the other-dimensional home world of the Squadron Supreme, Nick Fury of the Ultimates hatch a daring plan to bring him back...by any means necessary. ",, | letterer:Chris Eliopoulos | penciller (cover):Greg Land | writer:Stan Lee | colorist:Justin Ponsor | inker:Matt Ryan,, | onsaleDate:2007-03-21T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-08-05T00:00:00-0400 | digitalPurchaseDate:2011-05-24T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2007,3

