39733,Marvel Backlist Chronology (2011) #1,1,11078,141,"This 96-page catalogue highlights your favorite characters and series and gives you a bird's-eye view on Marvel's in-print collected editions, listed in optimal reading order. ",, | editor:Jeff Youngquist,, | onsaleDate:2011-04-20T00:00:00-0400 | focDate:2011-03-14T00:00:00-0400 | unlimitedDate:2011-05-23T11:31:02-0400 | digitalPurchaseDate:2011-04-26T00:00:00-0400, | printPrice:1.99 | digitalPurchasePrice:0 ,2011,4

