21244,X-Force (2008) #4,4,80151,16,"ANGELS AND DEMONS PART 4 With the extinction of mutantkind looming over their heads, X-Force must do battle with one of their deadliest foes, the one called Bastion!", | X-Force | X-Men, | penciller (cover):Clayton Crain | writer:Craig Kyle | writer:Chris Yost | letterer:Cory Petit,, | onsaleDate:2008-05-29T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-04-08T00:00:00-0400 | digitalPurchaseDate:2010-08-31T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2008,5

