12602,Black Panther (1998) #34,34,22437,97,, | Black Panther, | letterer:Sharpe | letterer:Paul Tutrone | colorist:Vlm | inker:Bob Almond | inker:John Livesay | penciller:Jim Calafiore | penciller:Mike McKone | editor:Mike Marts | editor:Joe Quesada | editor:Mike Raicht | writer:Christopher Priest | penciller (cover):Sal Velluto,, | onsaleDate:2001-09-10T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2012-07-31T00:00:00-0400, | printPrice:2.5 | digitalPurchasePrice:1.99 ,2001,7

