34923,Scarlet (2010) #2,2,27312,70,"From the Eisner award-winning team that brought you Daredevil, Halo, and the Avengers comes another startling new chapter in their first ever creator owned series. You've met Scarlet and now you know who she is and what she wants...  the world is a corrupt broken place and she is going to fix it. But how far is she willing to go? She is talking revolution right here in the United States!! But where does one start such a thing? Parental Advisory ...$3.95",, | writer:Brian Michael Bendis | artist:Alex Maleev,, | onsaleDate:2010-09-01T00:00:00-0400 | focDate:2010-08-12T00:00:00-0400, | printPrice:3.95 ,2010,9

