29271,Avengers Assemble Handbook (2010) #1,1,15113,121,"The Official Handbook continues to soar during 2010's Heroic Age with an update for all things Avengers, featuring Captain America (Rogers) and Thor! In-depth profiles on the good: Bengal, Black Knight (Percy), Komodo, Whiz Kid and Prodigy! The bad: Proctor, Super-Adaptoid, the Dark Avengers & the Ragnarok clone! And everyone in between: Arkon, Trauma, Bova, Young Masters, and the Phone Ranger?! Featuring ORIGINAL ART for dozens of characters! Avengers Assemble! Handbook/One-Shot/Rated T  ...$3.99",, | writer:Chris Biggs | writer:Ronald Byrd | writer:Madison Carter | writer:Jeff Christiansen | writer:Kevin Garcia | writer:Michael Hoskin | writer:Rob London | writer:Sean McQuaid | writer:Mike O Sullivan | writer:MARKUS RAYMOND | writer:Jacob Rougemont | writer:GABRIEL SHECHTER | colorist:Morry Hollowell | inker:Mike McKone | penciller:Gus Vazquez,, | onsaleDate:2010-05-19T00:00:00-0400 | focDate:2010-04-29T00:00:00-0400, | printPrice:3.99 ,2010,5

