29873,Wolverine Origins (2006) #46,46,34003,54,"RECKONING  PART 1 With his final confrontation with Romulus on the horizon, Wolverine reaches out to a friend to help him put to rest one of the greatest tragedies of his long, long life-the death of Mariko Yashida. Guest-starring Nightcrawler. ", | Iron Man | Wolverine, | penciller:Scot Eaton | penciller:Leinil Francis Yu | writer:Daniel Way,, | onsaleDate:2010-03-31T00:00:00-0400 | focDate:2010-03-11T00:00:00-0500 | unlimitedDate:2010-12-22T00:00:00-0500 | digitalPurchaseDate:2011-12-13T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99,2010,3
 
