32193,X-Men (2010) #3,3,38951,40,"CURSE OF THE MUTANTS PART 3 In a desperate bid to fend off an endless horde of vampires, the X-Men resurrect Dracula. Will the former Lord of the Vampires go along with Cyclops' scheme to take down Dracula's upstart son, Xarus?", | Cyclops | Emma Frost | Jubilee | Wolverine | X-Men, | writer:Victor Gischler | penciller:Adi Granov | penciller:Paco Medina,, | onsaleDate:2010-09-09T00:00:00-0400 | focDate:2010-08-19T00:00:00-0400 | unlimitedDate:2011-08-17T00:00:00-0400 | digitalPurchaseDate:2011-11-22T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2010,9

