26761,Thunderbolts (2006) #139,139,29957,70,"Scourge and Ghost vs. Gorilla-Man and M-11, the Human Robot? Oh, it's on! A former ally has earned Norman Osborn's ire, and now he's sent his team of psychos to unearth-and kill-none other than The Agents of Atlas! Can the Thunderbolts take down the squad of '50s misfits, or will they destroy themselves first? That's right, writer Jeff Parker has brought his cult-fave team to town for a two-part throwdown...and when the dust clears, one T-Bolt won't be left standing! Rated T  ...$2.99", | Thunderbolts, | letterer:Comicraft | colorist:Frank Martin | colorist:Francesco Mattina | writer:Jeff Parker | penciller:Miguel Angel Sepulveda, | Dark Reign, | onsaleDate:2009-12-16T00:00:00-0500 | focDate:2009-11-23T00:00:00-0500 | unlimitedDate:2011-06-27T00:00:00-0400 | digitalPurchaseDate:2015-02-10T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2009,12

