20866,Mighty Avengers (2007) #11,11,82229,9,Get ready to see an Avengers/Doctor Doom knock-down drag-out! And we promise an ending you've never seen in the history of Doom!  All this and the Secret Invasion is upon us!  , | Ares | Avengers | Black Widow | Captain Marvel (Carol Danvers) | Doctor Doom | Hank Pym | Iron Man | Maria Hill | Mr. Fantastic | Sentry (Robert Reynolds) | Spider-Woman (Jessica Drew) | Wasp | Wonder Man, | penciller (cover):Mark Bagley | writer:Brian Michael Bendis | letterer:Dave Lanphear | inker:Danny K. Miki | colorist:Justin Ponsor,, | onsaleDate:2008-03-26T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2010-01-26T00:00:00-0500 | digitalPurchaseDate:2010-07-27T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2008,3

