4058,Runaways (2005) #15,15,24046,86,"PARENTAL GUIDANCE PART 2 While new Runaway Victor Mancha struggles with the commands implanted by his late ""father,"" the android killing machine Ultron, the all-new Pride sets their deadly plan into motion.", | Gertrude Yorkes | Nico Minoru | Runaways | Victor Mancha | Wolverine, | penciller:Adrian Alphona | letterer:Randy Gentile | penciller (cover):Marcos Martin | colorist:Christina Strain | writer:Brian K. Vaughan | inker:Craig Yeung,, | onsaleDate:2006-04-26T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-10-09T00:00:00-0400 | digitalPurchaseDate:2011-04-19T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2006,4

