33796,Halo: Fall of Reach - Boot Camp (2010) #3,3,8567,208,"As boot camp continues for the Spartans, the stakes are raised ever higher, tasking the young soldiers in body and in mind. But when it comes time for them to undergo the painful, experimental and highly dangerous process of 'augmentation', the only thing they can do to win' is to survive. 32 PGS./17 & Up '$3.99 ' 2010 Microsoft Corporation. All Rights Reserved. Microsoft, 343 Industries, the 343 Industries logo, Halo, the Halo logo, Xbox, Xbox 360, and the Xbox logos, are trademarks of the Microsoft group of companies.",, | writer:BRIAN JAMES REED | penciller:Felix Ruiz,, | onsaleDate:2010-11-24T00:00:00-0500 | focDate:2010-10-28T00:00:00-0400, | printPrice:3.99 ,2010,12

