39966,Ultimate Fallout (2011) #2,2,45371,27,DEATH OF SPIDER-MAN has sent shockwaves throughout the Ultimate Universe. Find out what happens next!,, | penciller:Mark Bagley | penciller:Sara Pichelli | writer:Brian Michael Bendis | writer:Jonathan Hickman | writer:Nick Spencer | penciller (cover):Bryan Hitch,, | onsaleDate:2011-07-20T00:00:00-0400 | focDate:2011-06-29T00:00:00-0400 | unlimitedDate:2013-04-08T00:00:00-0400 | digitalPurchaseDate:2011-07-20T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2011,7

