4136,Iron Man (2004) #8,8,38846,62,"While an unknown assassin continues to target a globe-spanning hit list, an enhanced Tony Stark continues to test the waters of his new powers.  ", | Iron Man, | colorist:Edgar Delgado | penciller (cover):Adi Granov | inker:Scott Hanna | writer:Charles Knauf | writer:Daniel Knauf | penciller:Patrick Zircher,, | onsaleDate:2006-05-24T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-10-28T00:00:00-0400 | digitalPurchaseDate:2010-04-01T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2006,5

