14426,Incredible Hulk (1999) #26,26,34700,44,, | Doc Samson | Hulk, | editor:Tom Brevoort | editor:Marc Sumerak | penciller (cover):Kyle Hotz | writer:Paul Jenkins | writer:Sean McKeever | colorist:Arsia Rozegar | colorist:Avalon Studio | letterer:John Workman,, | onsaleDate:2001-05-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500, | printPrice:2.25 ,2001,3

