14941,New X-Men (2001) #122,122,117263,4,, | Beast | Cyclops | Emma Frost | Lilandra | Professor X | Smasher (Vril Rokk) | Wolverine | X-Men | Xorn (Kuan-Yin Xorn), | letterer:Comicraft | letterer:Saida Temofonte | colorist:Hi Fi Design | writer:Grant Morrison | editor:Mark Powers | penciller (cover):Frank Quitely | inker:Tim Townsend,, | onsaleDate:2002-03-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-09-17T00:00:00-0400 | digitalPurchaseDate:2011-06-28T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2002,1

