4428,Thunderbolts (2006) #104,104,9754,147,"CIVIL WAR Tie-in!,2006,10
<br>When rogue Marvel heroes are on the loose, who better to hunt them down than people who know what it's like to be on the lam? The EX-VILLAINS BECOME HERO HUNTERS! And whose hero butt gets served first? 
<br>32 PGS./Rated A ...$2.99
<br>", | Thunderbolts, | inker:Gary Erskine | penciller (cover):Tom Grummett | writer:Fabian Nicieza | colorist:Chris Sotomayor | letterer:Richard Starkings, | Civil War, | onsaleDate:2006-07-12T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-09-17T00:00:00-0400 | digitalPurchaseDate:2013-02-05T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99
 
