38448,Fear Itself: Youth in Revolt (2011) #4,4,16478,142,"FEAR ITSELF TIE-IN! Sometimes, all it can take is a single moment. A moment that can irrevocably change the course of everything. It can spark innovation, or destroy worlds, or shake a person to their very core. For Gravity, that moment has come, and this is what he intends to do about it...", | Cloud 9 | Firestar | Gravity | Hardball | Prodigy | Thor Girl, | penciller (cover):Giuseppe Camuncoli | letterer:Clayton Cowles | colorist:Vero Gandini | writer:Sean McKeever | penciller:Mike Norton | editor:Lauren Sankovitch,, | onsaleDate:2011-08-24T00:00:00-0400 | focDate:2011-08-09T00:00:00-0400 | unlimitedDate:2012-04-11T00:00:00-0400 | digitalPurchaseDate:2013-09-24T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2011,8

