24421,Amazing Spider-Man (1999) #614,614,59696,22,"POWER TO THE PEOPLE Finale!  Spidey and Mayor Jameson have to put their differences aside to pull the plug on the supercharged Electro once and for all--but at the cost of one of the best-known and most beloved landmarks in the Marvel Universe as THE GAUNTLET continues to rock Spidey's world! Rated A ...$2.99", | Betty Brant | Chameleon | Electro | J. Jonah Jameson | Lizard | Mysterio | Spider-Man, | penciller:Paul Azaceta | letterer:Joe Caramagna | penciller (cover):Marko Djurdjevic | colorist:Dave Stewart | editor:Stephen Wacker | writer:Mark Waid,, | onsaleDate:2009-12-09T00:00:00-0500 | focDate:2009-11-12T00:00:00-0500 | unlimitedDate:2011-03-01T00:00:00-0500 | digitalPurchaseDate:2011-03-01T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2009,12

