24013,Dark Avengers (2009) #4,4,3839,281,The Dark Avengers survived their first mission by the skin of their teeth. Now Osborn must decide who stays and who goes!, | Dark Avengers, | writer:Brian Michael Bendis | colorist:Rainier Beredo | inker:Mike Deodato | other:Chris Eliopoulos | letterer:Cory Petit, | Dark Reign, | onsaleDate:2009-04-29T00:00:00-0400 | focDate:2009-04-09T00:00:00-0400 | unlimitedDate:2009-05-26T00:00:00-0400 | digitalPurchaseDate:2010-11-02T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2009,6

