17399,Marvel Zombies 2 (2007) #3,3,63178,24,"The Zombies have arrived back on Earth, but their stay on our world may be brief, because the living dead are at each others throats â€"" literally! It's zombie vs. zombie in an all-out war â€"" fighting over the last scraps in the universe! ",, | colorist:June Chung | letterer:Randy Gentile | writer:Robert Kirkman | penciller:Sean Phillips | penciller (cover):Arthur Suydam,, | onsaleDate:2007-12-28T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-11-27T00:00:00-0500 | digitalPurchaseDate:2010-07-27T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2007,12

