2452,Amazing Spider-Man (1999) #525,525,2210,281,"""THE OTHER PART 3""   Aunt May becomes aware that Peter and Mary Jane are hiding something extremely bad from her.  But between dealing with Tracer's endgame and the unexpected return of a foe that Spider-Man has never defeated, Peter has more than enough to worry about. ", | Mary Jane Watson | Spider-Man, | colorist:Rainier Beredo | writer:Peter David | penciller (cover):Mike Deodato | letterer:Cory Petit | inker:Jose Pimentel, | Other - Evolve or Die, | onsaleDate:2005-10-26T00:00:00-0400 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2009-11-25T00:00:00-0500, | printPrice:2.5 | digitalPurchasePrice:1.99 ,2005,12

