43159,Amazing Spider-Man (1999) #46,46,104835,5,,,,, | onsaleDate:2002-12-01T00:00:00-0500 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2013-06-10T00:00:00-0400, | printPrice:0 ,2002,10

