33214,Dark Tower: The Gunslinger - The Battle of Tull    (2011) #3,3,16337,144,,, | writer:Peter David | penciller (cover):Michael Lark,, | onsaleDate:2011-08-03T00:00:00-0400 | focDate:2011-07-20T00:00:00-0400, | printPrice:3.99 ,2011,8

