17549,Avengers (1998) #63,63,59759,18,"In Eastern Europe, Thor and the Asgardians seek justice - but they may bring war instead, at least if Doctor Doom has his way! Iron Man and Captain America must salvage what they can from a standoff that could shatter the Avengers with a thunder god's hammer!", | Avengers | Captain America | Falcon | Iron Man | Scarlet Witch | She-Hulk (Jennifer Walters) | Sif | Thor | Vision | Wasp, | letterer:Comicraft | letterer:Albert Deschesne | letterer:Richard Starkings | editor:Tom Brevoort | penciler:Olivier Coipel | penciler:Alan Davis | inker:Mark Farmer | inker:Andy Lanning | writer:Geoff Johns | colorist:Dave Kemp | colorist:Avalon Studio,, | onsaleDate:2003-03-01T00:00:00-0500 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2009-12-29T00:00:00-0500 | digitalPurchaseDate:2010-04-01T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2003,1

