14120,Wolverine (1988) #175,175,81198,9,, | Iron Man | Lady Deathstrike | Omega Red | Wolverine, | writer:Jason Aaron | writer:Frank Tieri | penciller:Sean Chen | penciller:Udon Comics | penciller:Georges Jeanty | letterer:Oscar Gongora | letterer:Richard Starkings | letterer:Saida Temofonte | colorist:Raymond Lee | colorist:Jose Villarrubia | editor:Mike Marts | editor:Mike Raicht | inker:Norm Rapmund | inker:Ray Snyder | penciller (cover):J.H. Williams,, | onsaleDate:2002-06-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500, | printPrice:0 ,2002,4

