8495,Deadpool (1997) #4,4,33948,67,Deadpool is dying!  But what will get him first...his unexplained ailment or the Incredible Hulk?  (We're betting on the latter.), | Banshee (Theresa Rourke) | Deadpool | Hulk, | letterer:Comicraft | letterer:Ni | letterer:Richard Starkings | colorist:Matthew Paine | colorist:Digital Chameleon | editor:Bob Harras | editor:Matt Idelson | editor:Paul Tutrone | writer:Joe Kelly | inker:Nathan Massengill | penciller (cover):Ed McGuinness,, | onsaleDate:1997-04-10T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-07-13T00:00:00-0400 | digitalPurchaseDate:2010-12-07T00:00:00-0500, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,11

