10933,Spider-Man: Blue (2002) #5,5,70116,14,, | Kraven the Hunter | Spider-Man | X-Men, | editor:Kelly Lamy | editor:Nanci Dakesian | editor:Bronwyn Taggart | letterer:Wes Abbot | letterer:Richard Starkings | letterer:Paul Tutrone | penciller:Kia Asamiya | writer:Chuck Austen | writer:Stan Lee | writer:Jeph Loeb | colorist:Steve Buccellato | colorist:J.d. Smith | penciller (cover):Tim Sale,, | onsaleDate:2002-11-10T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2011-07-19T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2002,9

