1485,Marvel Age Spider-Man Team-Up (2000) #4,4,23431,98,"Featuring SPIDER-MAN and THOR!,2004,5
<br>When a horde of trolls freezes time to launch surprise attacks on both Earth and Asgard, Spider-Man and the mighty Thor find themselves the only ones left to stand against the armies of Krillk the Conqueror! It's a battle of epic proportions as Spidey and the thunder god try to figure out how to defeat the trolls--and restore the flow of time itself!
<br>", | Spider-Man, | writer:Todd Dezago | penciller (cover):Randall Green | inker:Scott Koblish | penciller:Ron Lim | letterer:Dave Sharpe | colorist:Avalon Studio,, | onsaleDate:2004-12-29T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-11-13T00:00:00-0500, | printPrice:1.75
 
