16304,Exiles (2001) #6,6,45313,31,, | Exiles, | colorist:Christopher Butcher | colorist:Transparency Digital | penciler:J. Calafiore | penciler:Anne Timmons | editor:Mike Marts | editor:Mike Raicht | letterer:Tom Orzechowski | letterer:Paul Tutrone | writer:Trina Robbins | writer:Judd Winick,, | onsaleDate:2002-01-10T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2011-11-08T00:00:00-0500, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,11

