20561,Captain Marvel (2000) #8,8,29114,71,,,,, | onsaleDate:2000-06-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-11-05T00:00:00-0500, | printPrice:0 ,2003,4

