15975,Daredevil: Battlin' Jack Murdock (2007) #2,2,17353,126,"""The latest offering from the Marvel Knights line"",2007,7
<br>A failed boxer turned mob enforcer, Battlin' Jack Murdock is living in an alcohol-soaked world where his fists are his only 
<br>currency and his day job is filled with violence -- until the birth of his son Matt leads him on a path to redemption, that is.  But when Jack finds out that integrity has a price - one that he just might not be able to pay -- can he stay away from the bottle? Or will a young Matt Murdock discover why they called his father Battlin' Jack?! 
<br>32 PGS./Cardstock Cover Parental Advisory ...$3.99
<br>",, | penciller (cover):Carmine Di Giandomenico | letterer:Dave Lanphear | writer:Zeb Wells,, | onsaleDate:2007-07-05T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-06-23T00:00:00-0400 | digitalPurchaseDate:2013-07-16T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99
 
