23642,Amazing Spider-Man Family (2008) #4,4,7287,194,"Spinning out of the events of MIND ON FIRE and the revelations surrounding the return of Harry Osborn, J.M. DeMatteis and Val Semeiks bring us a story shedding more light on the longtime friendship between Pete and Harry.  Over in the AMAZING SPIDER MA'AM, meet Aunt May's ARCH NEMESIS! Meanwhile, in the alternate universe of MR. & MRS. SPIDER-MAN, Peter and MJ must stop a desperate criminal - and a future career for Peter Parker is born!  Back in our world, THE PRIVATE LIFE OF PETER PARKER shows us a true hero when Pete is trapped in a life and death situation with a child who needs his support.  All this, plus the return of several of you demanded! PETER PORKER - THE AMAZING SPIDER-HAM! Rated A ...$4.99", | Harry Osborn | Mary Jane Watson | May Parker | Spider-Ham (Larval Earth) | Spider-Man, | colorist:Rainier Beredo | colorist:Colleen Coover | colorist:Andrew Crossley | colorist:Antonio Fabela | colorist:Chris Sotomayor | inker:Rob Campanella | inker:Kris Justice | inker:Barry Kitson | inker:Andy Lanning | inker:Victor Olazaba | writer:Tom DeFalco | writer:J. M. DeMatteis | writer:Abigail Denson | penciller:Shawn Moll | penciller:Todd Nauck | penciller:Val Semeiks | letterer:Nate Piekos | letterer:Dave Sharpe,, | onsaleDate:2009-02-18T00:00:00-0500 | focDate:2009-01-29T00:00:00-0500 | unlimitedDate:2016-01-25T00:00:00-0500, | printPrice:4.99 ,2009,2

