38630,Kick-Ass 2 (2010) #6,6,45390,34,"The Mother****er and his team of Toxic Mega-***** are running rampant through New York City. With his life in shatters and his allies dead or locked away in prison, it falls to Kick-Ass to strike back against the supervillain uprising, with a little help from everyone's favorite pint-size death-dealer: Hit-Girl. The fight to save NYC from the Mother****er's masterplan beings here!",, | writer:Mark Millar | artist:Tom Palmer | artist:John Romita JR.,, | onsaleDate:2011-12-28T00:00:00-0500 | focDate:2011-12-14T00:00:00-0500, | printPrice:2.99 ,2011,12

