28992,Powers (2009) #2,2,17181,123,"POWERS continues its monthly comeback!!  Following the shocking revelations about Walker's past in our first issue, we dig deeper into the mysterious death of Z, the leader of the super hero rat pack of yesteryear. All this PLUS the long-awaited return of the Powers Personals! That's right!! Will Kick-Ass get you a girl? No.  Will Incognito get you a honey? Pretty unlikely. Will Kabuki get you-- Well, Kabuki will probably get you a threesome but...Powers is back!! Mature ...$3.95 .",, | writer:Brian Michael Bendis | penciller:Mike Avon Oeming,, | onsaleDate:2009-12-23T00:00:00-0500 | focDate:2009-12-03T00:00:00-0500, | printPrice:3.95 ,2009,12

