41224,Thor: The Deviants Saga (2011) #2,2,11273,166,"Thor travels to Olympia, home of the Eternals, to enlist their aid in finding the Deviant goddess Ereshkigal before she destroys the very fabric of reality. But the city is virtually empty and what few allies Thor does find there are overrun by a horde of Deviants.  ", | Thor, | letterer:Jeff Eckleberry | artist:Jason Paz | colorist:John Rauch | colorist:Andy Troy | writer:Rob Rodi | penciller (cover):Stephen Segovia,, | onsaleDate:2011-12-07T00:00:00-0500 | focDate:2011-11-23T00:00:00-0500 | unlimitedDate:2012-11-12T00:09:00-0500 | digitalPurchaseDate:2012-01-31T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99,2011,12
 
