923,Avengers (1998) #503,503,105757,6,"CHAOS,2004,11
<br>PART 4 (OF 4) 
<br>The shocking double-sized conclusion to the comic event of the year! The Avengers come face to face with the enemy that destroyed them and nothing will ever be the same again.  A story so big, a regular-sized comic co", | Avengers | Captain America, | writer:Brian Michael Bendis | colorist:Frank D'Armata | penciller:David Finch | inker:Danny K. Miki | letterer:Richard Starkings, | Avengers Disassembled, | onsaleDate:2004-12-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-09-08T00:00:00-0400, | printPrice:2.25 | digitalPurchasePrice:1.99
 
