591,Incredible Hulk (1999) #74,74,43385,33,"Against a gamma-irradiated backdrop, the Hulk and Iron Man go toe-to-toe in the conclusion of this 4-part story.  Who will smash, and what will happen to the smashed??  ", | Hulk, | colorist:Rainier Beredo | penciller:Doug Braithwaite | penciller (cover):Mike Deodato | writer:Bruce Jones | inker:Bill Reinhold,, | onsaleDate:2004-07-14T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-04-28T00:00:00-0400, | printPrice:2.25 ,2004,7

