15768,Ultimate X-Men (2000) #9,9,113831,3,, | Beast (Ultimate) | Colossus (Ultimate) | Cyclops (Ultimate) | Iceman (Ultimate) | Jean Grey (Ultimate) | Nick Fury (Ultimate) | Nightcrawler (Ultimate) | Rogue (Ultimate) | Sabretooth (Ultimate) | Storm (Ultimate) | X-Men (Ultimate), | letterer:Wes Abbot | letterer:Richard Starkings | colorist:Transparency Digital | colorist:Richard Isanove | editor:Pete Franco | editor:Mark Powers | inker:Scott Hanna | writer:Mark Millar | penciller (cover):Tom Raney,, | onsaleDate:2001-10-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-08-04T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,8

