10548,Peter Parker: Spider-Man (1999) #38,38,53065,20,,,,, | onsaleDate:2002-02-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500, | printPrice:0 ,2001,12

