32826,X-Men Forever 2 (2010) #14,14,11192,168,"If you thought the revelation of the Ghost Panther's identity was a game-changer...prepare yourself for the aftershock!  Perfect Storm's campaign to annex Genosha kicks into high gear, but can the X-Men take down the foe with the face of a friend? It's Wakanda vs. The Wrold...and X-Legend Chris Claremont's twistiest tale of international intrigue yet!  32 PGS./Rated A ...$3.99", | X-Men, | writer:Chris Claremont | penciller:Tom Grummett | other:Marc Sumerak,, | onsaleDate:2010-12-29T00:00:00-0500 | focDate:2010-12-18T00:00:00-0500 | unlimitedDate:2013-04-08T11:06:41-0400, | printPrice:3.99 ,2010,12

