16158,Immortal Iron Fist (2006) #9,9,34271,64,"Daniel Rand is the Immortal Weapon of the mystical city of K'un-Lun...the legendary kung fu hero Iron Fist.  Danny has found himself forced to take part in a reality-spanning kung fu championship that matches the seven -- Really! Seven! -- Immortal Weapons like himself against one another. The prize is glory, but for Danny, the penalty of losing will be deathâ€""this contest is rigged, and there's no hope of escaping alive. Who has the best kung fu?", | Colleen Wing | Fat Cobra | Iron Fist (Danny Rand) | Iron Fist (Orson Randall) | Luke Cage | Misty Knight | Prince of Orphans | Steel Serpent (Davos) | Wendell Rand, | penciller (cover):David Aja | writer:Ed Brubaker | writer:Matt Fraction | colorist:Matt Hollingsworth | letterer:Dave Lanphear,, | onsaleDate:2007-09-26T00:00:00-0400 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2008-08-05T00:00:00-0400 | digitalPurchaseDate:2010-06-02T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2007,9

