17525,Avengers (1998) #41,41,67719,10,, | Avengers | Black Knight (Sir Percy of Scandia) | Captain America | Captain Marvel (Carol Danvers) | Edwin Jarvis | Firebird | Hank Pym | Iron Man | Kang | Quicksilver | Scarlet Witch | Thor | Triathlon | Vision | Wasp | Wonder Man, | letterer:Comicraft | letterer:Albert Deschesne | letterer:Richard Starkings | editor:Tom Brevoort | writer:Kurt Busiek | penciler:Alan Davis | inker:Mark Farmer | colorist:Tom Smith,, | onsaleDate:2001-06-10T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-03-17T00:00:00-0400 | digitalPurchaseDate:2013-03-12T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,4

