21012,Avengers: The Initiative (2007) #12,12,52333,37,"The first year of the Initiative comes to a close as members are laid to rest, drummed out, declared AWOL, or awarded their full Hero's License. See who graduates and find out what super-teams they'll be assigned to as the next era of the Initiative begins! ", | Captain Marvel (Carol Danvers) | Iron Man | Iron Patriot (James Rhodes) | The Initiative, | editor:Tom Brevoort | letterer:Joe Caramagna | writer:Christos Gage | writer:Dan Slott | penciller (cover):Steve Uy,, | onsaleDate:2008-04-30T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-10-27T00:00:00-0400 | digitalPurchaseDate:2011-06-21T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2008,4

