6244,Newuniversal (2006) #5,5,33196,66,"""MYSTERY"" ,2007,4
<br>The White Event. The cosmic phenomenon from which a handful of humans emerged with super human power. The incident that prompted Project Spitfire to initiate its primary mission. Three live super humans on Earth, and the statistical probability that they will meet becomes intolerable. Spitfire knows such a meeting will yield disastrous results. And they're willing to do anything to keep that from happening...
<br>32 PGS./Rated T+ ...$2.99
<br>",, | writer:Warren Ellis | colorist:Jason Keith | penciller (cover):Salvador Larroca | letterer:Rus Wooton,, | onsaleDate:2007-04-11T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2010-01-15T00:00:00-0500, | printPrice:2.99
 
